Dates,PX_LAST
#NAME?,16.66
3/2/1955,36.44
4/2/1955,36.96
7/2/1955,36.96
8/2/1955,36.46
9/2/1955,36.75
10/2/1955,37.08
11/2/1955,37.15
14/2/1955,36.89
15/2/1955,36.89
16/2/1955,36.77
17/2/1955,36.84
18/2/1955,36.89
21/2/1955,36.85
23/2/1955,36.82
24/2/1955,36.62
25/2/1955,36.57
28/2/1955,36.76
1/3/1955,36.83
2/3/1955,37.15
3/3/1955,37.29
4/3/1955,37.52
7/3/1955,37.28
8/3/1955,36.58
9/3/1955,36.22
10/3/1955,36.45
11/3/1955,35.82
14/3/1955,34.96
15/3/1955,35.71
16/3/1955,35.98
17/3/1955,36.12
18/3/1955,36.18
21/3/1955,35.95
22/3/1955,36.17
23/3/1955,36.64
24/3/1955,36.93
25/3/1955,36.96
28/3/1955,36.83
29/3/1955,36.85
30/3/1955,36.52
31/3/1955,36.58
1/4/1955,36.95
4/4/1955,36.83
5/4/1955,37.08
6/4/1955,37.17
7/4/1955,37.34
11/4/1955,37.44
12/4/1955,37.66
13/4/1955,37.71
14/4/1955,37.79
15/4/1955,37.96
18/4/1955,38.27
19/4/1955,38.22
20/4/1955,38.28
21/4/1955,38.32
22/4/1955,38.01
25/4/1955,38.11
26/4/1955,38.31
27/4/1955,38.11
28/4/1955,37.68
29/4/1955,37.96
2/5/1955,38.04
3/5/1955,37.7
4/5/1955,37.64
5/5/1955,37.82
6/5/1955,37.89
9/5/1955,37.93
10/5/1955,37.85
11/5/1955,37.42
12/5/1955,37.2
13/5/1955,37.44
16/5/1955,37.02
17/5/1955,36.97
18/5/1955,37.28
19/5/1955,37.49
20/5/1955,37.74
23/5/1955,37.48
24/5/1955,37.46
25/5/1955,37.6
26/5/1955,37.85
27/5/1955,37.93
31/5/1955,37.91
1/6/1955,37.96
2/6/1955,38.09
3/6/1955,38.37
6/6/1955,38.69
7/6/1955,38.96
8/6/1955,39.22
9/6/1955,39.01
10/6/1955,39.25
13/6/1955,39.62
14/6/1955,39.57
15/6/1955,39.89
16/6/1955,39.96
17/6/1955,40.1
20/6/1955,40.14
21/6/1955,40.51
22/6/1955,40.6
23/6/1955,40.75
24/6/1955,40.96
27/6/1955,40.99
28/6/1955,40.77
29/6/1955,40.79
30/6/1955,41.03
1/7/1955,41.19
5/7/1955,41.69
6/7/1955,43.18
7/7/1955,42.58
8/7/1955,42.64
11/7/1955,42.75
12/7/1955,42.75
13/7/1955,42.24
14/7/1955,42.25
15/7/1955,42.4
18/7/1955,42.36
19/7/1955,42.1
20/7/1955,42.23
21/7/1955,42.64
22/7/1955,43
25/7/1955,43.48
26/7/1955,43.58
27/7/1955,43.76
28/7/1955,43.5
29/7/1955,43.52
1/8/1955,42.93
2/8/1955,43.03
3/8/1955,43.09
4/8/1955,42.36
5/8/1955,42.56
8/8/1955,42.31
9/8/1955,41.75
10/8/1955,41.74
11/8/1955,42.13
12/8/1955,42.21
15/8/1955,42.17
16/8/1955,41.86
17/8/1955,41.9
18/8/1955,41.84
19/8/1955,42.02
22/8/1955,41.98
23/8/1955,42.55
24/8/1955,42.61
25/8/1955,42.8
26/8/1955,42.99
29/8/1955,42.96
30/8/1955,42.92
31/8/1955,43.18
1/9/1955,43.37
2/9/1955,43.6
6/9/1955,43.86
7/9/1955,43.85
8/9/1955,43.88
9/9/1955,43.89
12/9/1955,44.19
13/9/1955,44.8
14/9/1955,44.99
15/9/1955,44.75
16/9/1955,45.09
19/9/1955,45.16
20/9/1955,45.13
21/9/1955,45.39
22/9/1955,45.39
23/9/1955,45.63
26/9/1955,42.61
27/9/1955,43.58
28/9/1955,44.31
29/9/1955,44.03
30/9/1955,43.67
3/10/1955,42.49
4/10/1955,42.82
5/10/1955,42.99
6/10/1955,42.7
7/10/1955,42.38
10/10/1955,41.15
11/10/1955,40.8
12/10/1955,41.52
13/10/1955,41.39
14/10/1955,41.22
17/10/1955,41.35
18/10/1955,41.65
19/10/1955,42.07
20/10/1955,42.59
21/10/1955,42.59
24/10/1955,42.91
25/10/1955,42.63
26/10/1955,42.29
27/10/1955,42.14
28/10/1955,42.37
31/10/1955,42.34
1/11/1955,42.28
2/11/1955,42.35
3/11/1955,43.24
4/11/1955,43.96
7/11/1955,44.15
9/11/1955,44.61
10/11/1955,44.72
11/11/1955,45.24
14/11/1955,46.41
15/11/1955,46.21
16/11/1955,45.91
17/11/1955,45.59
18/11/1955,45.54
21/11/1955,45.22
22/11/1955,45.66
23/11/1955,45.72
25/11/1955,45.68
28/11/1955,45.38
29/11/1955,45.56
30/11/1955,45.51
1/12/1955,45.35
2/12/1955,45.44
5/12/1955,45.7
6/12/1955,45.7
7/12/1955,45.55
8/12/1955,45.82
9/12/1955,45.89
12/12/1955,45.42
13/12/1955,45.45
14/12/1955,45.07
15/12/1955,45.06
16/12/1955,45.13
19/12/1955,45.02
20/12/1955,44.95
21/12/1955,45.34
22/12/1955,45.41
23/12/1955,45.5
27/12/1955,45.22
28/12/1955,45.05
29/12/1955,45.15
30/12/1955,45.48
3/1/1956,45.16
4/1/1956,45
5/1/1956,44.95
6/1/1956,45.14
9/1/1956,44.51
10/1/1956,44.16
11/1/1956,44.38
12/1/1956,44.75
13/1/1956,44.67
16/1/1956,44.14
17/1/1956,44.47
18/1/1956,44.17
19/1/1956,43.72
20/1/1956,43.22
23/1/1956,43.11
24/1/1956,43.65
25/1/1956,43.72
26/1/1956,43.46
27/1/1956,43.35
30/1/1956,43.5
31/1/1956,43.82
1/2/1956,44.03
2/2/1956,44.22
3/2/1956,44.78
6/2/1956,44.81
7/2/1956,44.6
8/2/1956,44.16
9/2/1956,43.66
10/2/1956,43.64
13/2/1956,43.58
14/2/1956,43.42
15/2/1956,44.04
16/2/1956,43.82
17/2/1956,44.52
20/2/1956,44.45
21/2/1956,44.56
23/2/1956,44.95
24/2/1956,45.32
27/2/1956,45.27
28/2/1956,45.43
29/2/1956,45.34
1/3/1956,45.54
2/3/1956,45.81
5/3/1956,46.06
6/3/1956,46.04
7/3/1956,46.01
8/3/1956,46.12
9/3/1956,46.7
12/3/1956,47.13
13/3/1956,47.06
14/3/1956,47.53
15/3/1956,47.99
16/3/1956,48.14
19/3/1956,48.59
20/3/1956,48.87
21/3/1956,48.23
22/3/1956,48.72
23/3/1956,48.83
26/3/1956,48.62
27/3/1956,48.25
28/3/1956,48.51
29/3/1956,48.48
2/4/1956,48.7
3/4/1956,48.53
4/4/1956,48.8
5/4/1956,48.57
6/4/1956,48.85
9/4/1956,48.61
10/4/1956,47.93
11/4/1956,48.31
12/4/1956,48.02
13/4/1956,47.95
16/4/1956,47.96
17/4/1956,47.93
18/4/1956,47.74
19/4/1956,47.57
20/4/1956,47.76
23/4/1956,47.65
24/4/1956,47.26
25/4/1956,47.09
26/4/1956,47.49
27/4/1956,47.99
30/4/1956,48.38
1/5/1956,48.16
2/5/1956,48.17
3/5/1956,48.34
4/5/1956,48.51
7/5/1956,48.22
8/5/1956,48.02
9/5/1956,47.94
10/5/1956,47.16
11/5/1956,47.12
14/5/1956,46.86
15/5/1956,46.37
16/5/1956,46.05
17/5/1956,46.61
18/5/1956,46.39
21/5/1956,45.99
22/5/1956,45.26
23/5/1956,45.02
24/5/1956,44.6
25/5/1956,44.62
28/5/1956,44.1
29/5/1956,45.11
31/5/1956,45.2
1/6/1956,45.58
4/6/1956,45.85
5/6/1956,45.86
6/6/1956,45.63
7/6/1956,45.99
8/6/1956,45.14
11/6/1956,45.71
12/6/1956,46.36
13/6/1956,46.42
14/6/1956,46.31
15/6/1956,46.37
18/6/1956,46.17
19/6/1956,46.22
20/6/1956,46.41
21/6/1956,46.73
22/6/1956,46.59
25/6/1956,46.41
26/6/1956,46.72
27/6/1956,47.07
28/6/1956,47.13
29/6/1956,46.97
2/7/1956,46.93
3/7/1956,47.32
5/7/1956,47.8
6/7/1956,48.04
9/7/1956,48.25
10/7/1956,48.54
11/7/1956,48.69
12/7/1956,48.58
13/7/1956,48.72
16/7/1956,49.14
17/7/1956,49.31
18/7/1956,49.3
19/7/1956,49.32
20/7/1956,49.35
23/7/1956,49.33
24/7/1956,49.33
25/7/1956,49.44
26/7/1956,49.48
27/7/1956,49.08
30/7/1956,49
31/7/1956,49.39
1/8/1956,49.42
2/8/1956,49.74
3/8/1956,49.64
6/8/1956,48.86
7/8/1956,49.16
8/8/1956,49.36
9/8/1956,49.32
10/8/1956,49.09
13/8/1956,48.58
14/8/1956,48.9
15/8/1956,48.99
16/8/1956,48.88
17/8/1956,48.82
20/8/1956,48.25
21/8/1956,47.89
22/8/1956,47.42
23/8/1956,48
24/8/1956,47.95
27/8/1956,47.66
28/8/1956,47.57
29/8/1956,47.36
30/8/1956,46.94
31/8/1956,47.51
4/9/1956,47.89
5/9/1956,48.02
6/9/1956,48.1
7/9/1956,47.81
10/9/1956,47.56
11/9/1956,47.38
12/9/1956,47.05
13/9/1956,46.99
14/9/1956,47.21
17/9/1956,47.19
18/9/1956,46.79
19/9/1956,46.24
20/9/1956,46.21
21/9/1956,46.58
24/9/1956,46.4
25/9/1956,45.75
26/9/1956,45.82
27/9/1956,45.6
28/9/1956,45.35
1/10/1956,44.7
2/10/1956,45.52
3/10/1956,46.28
4/10/1956,46.29
5/10/1956,46.45
8/10/1956,46.43
9/10/1956,46.2
10/10/1956,46.84
11/10/1956,46.81
12/10/1956,47
15/10/1956,46.86
16/10/1956,46.62
17/10/1956,46.26
18/10/1956,46.34
19/10/1956,46.24
22/10/1956,46.23
23/10/1956,46.12
24/10/1956,45.93
25/10/1956,45.85
26/10/1956,46.27
29/10/1956,46.4
30/10/1956,46.37
31/10/1956,45.58
1/11/1956,46.52
2/11/1956,46.98
5/11/1956,47.6
7/11/1956,47.11
8/11/1956,46.73
9/11/1956,46.34
12/11/1956,46.49
13/11/1956,46.27
14/11/1956,46.01
15/11/1956,45.72
16/11/1956,45.74
19/11/1956,45.29
20/11/1956,44.89
21/11/1956,44.67
23/11/1956,45.14
26/11/1956,44.87
27/11/1956,44.91
28/11/1956,44.43
29/11/1956,44.38
30/11/1956,45.08
3/12/1956,45.98
4/12/1956,45.84
5/12/1956,46.39
6/12/1956,46.81
7/12/1956,47.04
10/12/1956,46.8
11/12/1956,46.48
12/12/1956,46.13
13/12/1956,46.5
14/12/1956,46.54
17/12/1956,46.54
18/12/1956,46.54
19/12/1956,46.43
20/12/1956,46.07
21/12/1956,46.37
26/12/1956,46.39
27/12/1956,46.35
28/12/1956,46.56
31/12/1956,46.67
2/1/1957,46.2
3/1/1957,46.6
4/1/1957,46.66
7/1/1957,46.42
8/1/1957,46.25
9/1/1957,46.16
10/1/1957,46.27
11/1/1957,46.18
14/1/1957,45.86
15/1/1957,45.18
16/1/1957,45.23
17/1/1957,45.22
18/1/1957,44.64
21/1/1957,44.4
22/1/1957,44.53
23/1/1957,44.87
24/1/1957,45.03
25/1/1957,44.82
28/1/1957,44.49
29/1/1957,44.71
30/1/1957,44.91
31/1/1957,44.72
1/2/1957,44.62
4/2/1957,44.53
5/2/1957,43.89
6/2/1957,43.82
7/2/1957,43.62
8/2/1957,43.32
11/2/1957,42.57
12/2/1957,42.39
13/2/1957,43.04
14/2/1957,42.99
15/2/1957,43.51
18/2/1957,43.46
19/2/1957,43.49
20/2/1957,43.63
21/2/1957,43.48
25/2/1957,43.38
26/2/1957,43.45
27/2/1957,43.41
28/2/1957,43.26
1/3/1957,43.74
4/3/1957,44.06
5/3/1957,44.22
6/3/1957,44.33
7/3/1957,44.21
8/3/1957,44.07
11/3/1957,43.78
12/3/1957,43.75
13/3/1957,44.04
14/3/1957,44.07
15/3/1957,44.05
18/3/1957,43.85
19/3/1957,44.04
20/3/1957,44.1
21/3/1957,44.11
22/3/1957,44.06
25/3/1957,43.88
26/3/1957,43.91
27/3/1957,44.09
28/3/1957,44.18
29/3/1957,44.11
1/4/1957,44.14
2/4/1957,44.42
3/4/1957,44.54
4/4/1957,44.44
5/4/1957,44.49
8/4/1957,44.39
9/4/1957,44.79
10/4/1957,44.98
11/4/1957,44.94
12/4/1957,45.04
15/4/1957,44.95
16/4/1957,45.02
17/4/1957,45.08
18/4/1957,45.41
22/4/1957,45.48
23/4/1957,45.65
24/4/1957,45.72
25/4/1957,45.56
26/4/1957,45.5
29/4/1957,45.73
30/4/1957,45.74
1/5/1957,46.02
2/5/1957,46.39
3/5/1957,46.34
6/5/1957,46.27
7/5/1957,46.13
8/5/1957,46.31
9/5/1957,46.36
10/5/1957,46.59
13/5/1957,46.88
14/5/1957,46.67
15/5/1957,46.83
16/5/1957,47.02
17/5/1957,47.15
20/5/1957,47.27
21/5/1957,47.33
22/5/1957,47.14
23/5/1957,47.15
24/5/1957,47.21
27/5/1957,46.78
28/5/1957,46.69
29/5/1957,47.11
31/5/1957,47.43
3/6/1957,47.37
4/6/1957,47.28
5/6/1957,47.27
6/6/1957,47.6
7/6/1957,47.65
10/6/1957,47.4
11/6/1957,47.94
12/6/1957,48.05
13/6/1957,48.14
14/6/1957,48.15
17/6/1957,48.24
18/6/1957,48.04
19/6/1957,47.72
20/6/1957,47.43
21/6/1957,47.15
24/6/1957,46.78
25/6/1957,47.15
26/6/1957,47.09
27/6/1957,47.26
28/6/1957,47.37
1/7/1957,47.43
2/7/1957,47.9
3/7/1957,48.46
5/7/1957,48.69
8/7/1957,48.9
9/7/1957,48.72
10/7/1957,49.05
11/7/1957,48.86
12/7/1957,49.08
15/7/1957,49.13
16/7/1957,48.88
17/7/1957,48.58
18/7/1957,48.53
19/7/1957,48.58
22/7/1957,48.47
23/7/1957,48.56
24/7/1957,48.61
25/7/1957,48.61
26/7/1957,48.45
29/7/1957,47.92
30/7/1957,47.92
31/7/1957,47.91
1/8/1957,47.79
2/8/1957,47.68
5/8/1957,47.26
6/8/1957,46.67
7/8/1957,47.03
8/8/1957,46.9
9/8/1957,46.92
12/8/1957,46.33
13/8/1957,46.3
14/8/1957,45.73
15/8/1957,45.75
16/8/1957,45.83
19/8/1957,44.91
20/8/1957,45.29
21/8/1957,45.49
22/8/1957,45.16
23/8/1957,44.51
26/8/1957,43.89
27/8/1957,44.61
28/8/1957,44.64
29/8/1957,44.46
30/8/1957,45.22
3/9/1957,45.44
4/9/1957,45.05
5/9/1957,44.82
6/9/1957,44.68
9/9/1957,44.28
10/9/1957,43.87
11/9/1957,44.26
12/9/1957,44.82
13/9/1957,44.8
16/9/1957,44.58
17/9/1957,44.64
18/9/1957,44.69
19/9/1957,44.4
20/9/1957,43.69
23/9/1957,42.69
24/9/1957,42.98
25/9/1957,42.46
26/9/1957,42.57
27/9/1957,42.55
30/9/1957,42.42
1/10/1957,42.76
2/10/1957,43.1
3/10/1957,43.14
4/10/1957,42.79
7/10/1957,42.22
8/10/1957,41.95
9/10/1957,41.99
10/10/1957,40.96
11/10/1957,40.94
14/10/1957,41.24
15/10/1957,41.67
16/10/1957,41.33
17/10/1957,40.65
18/10/1957,40.33
21/10/1957,39.15
22/10/1957,38.98
23/10/1957,40.73
24/10/1957,40.71
25/10/1957,40.59
28/10/1957,40.42
29/10/1957,40.69
30/10/1957,41.02
31/10/1957,41.06
1/11/1957,40.44
4/11/1957,40.37
6/11/1957,40.43
7/11/1957,40.67
8/11/1957,40.19
11/11/1957,40.18
12/11/1957,39.6
13/11/1957,39.55
14/11/1957,39.44
15/11/1957,40.37
18/11/1957,40.04
19/11/1957,39.81
20/11/1957,39.92
21/11/1957,40.48
22/11/1957,40.87
25/11/1957,41.18
26/11/1957,40.09
27/11/1957,41.25
29/11/1957,41.72
2/12/1957,41.36
3/12/1957,41.37
4/12/1957,41.54
5/12/1957,41.52
6/12/1957,41.31
9/12/1957,40.92
10/12/1957,40.56
11/12/1957,40.51
12/12/1957,40.55
13/12/1957,40.73
16/12/1957,40.12
17/12/1957,39.42
18/12/1957,39.38
19/12/1957,39.8
20/12/1957,39.48
23/12/1957,39.48
24/12/1957,39.52
26/12/1957,39.92
27/12/1957,39.78
30/12/1957,39.58
31/12/1957,39.99
2/1/1958,40.33
3/1/1958,40.87
6/1/1958,40.68
7/1/1958,41
8/1/1958,40.99
9/1/1958,40.75
10/1/1958,40.37
13/1/1958,40.49
14/1/1958,40.67
15/1/1958,40.99
16/1/1958,41.06
17/1/1958,41.1
20/1/1958,41.35
21/1/1958,41.3
22/1/1958,41.2
23/1/1958,41.36
24/1/1958,41.71
27/1/1958,41.59
28/1/1958,41.63
29/1/1958,41.88
30/1/1958,41.68
31/1/1958,41.7
3/2/1958,42.04
4/2/1958,42.46
5/2/1958,42.19
6/2/1958,42.1
7/2/1958,41.73
10/2/1958,41.48
11/2/1958,41.11
12/2/1958,40.93
13/2/1958,40.94
14/2/1958,41.33
17/2/1958,41.11
18/2/1958,41.17
19/2/1958,41.15
20/2/1958,40.91
21/2/1958,40.88
24/2/1958,40.65
25/2/1958,40.61
26/2/1958,40.92
27/2/1958,40.68
28/2/1958,40.84
3/3/1958,41.13
4/3/1958,41.35
5/3/1958,41.47
6/3/1958,42
7/3/1958,42.07
10/3/1958,42.21
11/3/1958,42.51
12/3/1958,42.41
13/3/1958,42.46
14/3/1958,42.33
17/3/1958,42.04
18/3/1958,41.89
19/3/1958,42.09
20/3/1958,42.11
21/3/1958,42.42
24/3/1958,42.58
25/3/1958,42.44
26/3/1958,42.3
27/3/1958,42.17
28/3/1958,42.2
31/3/1958,42.1
1/4/1958,41.93
2/4/1958,41.6
3/4/1958,41.48
7/4/1958,41.33
8/4/1958,41.63
9/4/1958,41.65
10/4/1958,41.7
11/4/1958,41.74
14/4/1958,42
15/4/1958,42.43
16/4/1958,42.1
17/4/1958,42.25
18/4/1958,42.71
21/4/1958,42.93
22/4/1958,42.8
23/4/1958,42.8
24/4/1958,43.14
25/4/1958,43.36
28/4/1958,43.22
29/4/1958,43
30/4/1958,43.44
1/5/1958,43.54
2/5/1958,43.69
5/5/1958,43.79
6/5/1958,44.01
7/5/1958,43.93
8/5/1958,43.99
9/5/1958,44
12/5/1958,43.75
13/5/1958,43.62
14/5/1958,43.12
15/5/1958,43.34
16/5/1958,43.36
19/5/1958,43.24
20/5/1958,43.61
21/5/1958,43.55
22/5/1958,43.78
23/5/1958,43.87
26/5/1958,43.85
27/5/1958,43.79
28/5/1958,43.85
29/5/1958,44.09
2/6/1958,44.31
3/6/1958,44.46
4/6/1958,44.5
5/6/1958,44.55
6/6/1958,44.64
9/6/1958,44.57
10/6/1958,44.48
11/6/1958,44.49
12/6/1958,44.75
13/6/1958,45.02
16/6/1958,45.18
17/6/1958,44.94
18/6/1958,45.34
19/6/1958,44.61
20/6/1958,44.85
23/6/1958,44.69
24/6/1958,44.52
25/6/1958,44.63
26/6/1958,44.84
27/6/1958,44.9
30/6/1958,45.24
1/7/1958,45.28
2/7/1958,45.32
3/7/1958,45.47
7/7/1958,45.62
8/7/1958,45.4
9/7/1958,45.25
10/7/1958,45.42
11/7/1958,45.72
14/7/1958,45.14
15/7/1958,45.11
16/7/1958,45.25
17/7/1958,45.55
18/7/1958,45.77
21/7/1958,46.33
22/7/1958,46.41
23/7/1958,46.4
24/7/1958,46.65
25/7/1958,46.97
28/7/1958,47.15
29/7/1958,46.96
30/7/1958,47.09
31/7/1958,47.19
1/8/1958,47.49
4/8/1958,47.94
5/8/1958,47.75
6/8/1958,47.46
7/8/1958,47.77
8/8/1958,48.05
11/8/1958,48.18
12/8/1958,47.73
13/8/1958,47.81
14/8/1958,47.91
15/8/1958,47.5
18/8/1958,47.22
19/8/1958,47.3
20/8/1958,47.32
21/8/1958,47.63
22/8/1958,47.73
25/8/1958,47.74
26/8/1958,47.9
27/8/1958,47.91
28/8/1958,47.66
29/8/1958,47.75
2/9/1958,48
3/9/1958,48.18
4/9/1958,48.1
5/9/1958,47.97
8/9/1958,48.13
9/9/1958,48.46
10/9/1958,48.31
11/9/1958,48.64
12/9/1958,48.53
15/9/1958,48.96
16/9/1958,49.35
17/9/1958,49.33
18/9/1958,49.08
19/9/1958,49.4
22/9/1958,49.2
23/9/1958,49.56
24/9/1958,49.78
25/9/1958,49.57
26/9/1958,49.66
29/9/1958,49.87
30/9/1958,50.06
1/10/1958,49.98
2/10/1958,50.17
3/10/1958,50.37
6/10/1958,50.68
7/10/1958,50.97
8/10/1958,51.06
9/10/1958,51.05
10/10/1958,51.39
13/10/1958,51.62
14/10/1958,51.26
15/10/1958,50.58
16/10/1958,50.94
17/10/1958,51.46
20/10/1958,51.27
21/10/1958,51.27
22/10/1958,51.07
23/10/1958,50.97
24/10/1958,50.81
27/10/1958,50.42
28/10/1958,50.61
29/10/1958,51.19
30/10/1958,51.27
31/10/1958,51.33
3/11/1958,51.56
5/11/1958,52.03
6/11/1958,52.45
7/11/1958,52.26
10/11/1958,52.57
11/11/1958,52.98
12/11/1958,53.05
13/11/1958,52.83
14/11/1958,53.09
17/11/1958,53.24
18/11/1958,53.13
19/11/1958,53.2
20/11/1958,53.21
21/11/1958,52.7
24/11/1958,51.33
25/11/1958,51.02
26/11/1958,51.9
28/11/1958,52.48
1/12/1958,52.69
2/12/1958,52.46
3/12/1958,52.53
4/12/1958,52.55
5/12/1958,52.46
8/12/1958,52.52
9/12/1958,52.82
10/12/1958,53.46
11/12/1958,53.35
12/12/1958,53.22
15/12/1958,53.37
16/12/1958,53.57
17/12/1958,53.92
18/12/1958,54.15
19/12/1958,54.07
22/12/1958,53.71
23/12/1958,53.42
24/12/1958,54.11
29/12/1958,54.74
30/12/1958,54.93
31/12/1958,55.21
2/1/1959,55.44
5/1/1959,55.66
6/1/1959,55.59
7/1/1959,54.89
8/1/1959,55.4
9/1/1959,55.77
12/1/1959,55.78
13/1/1959,55.47
14/1/1959,55.62
15/1/1959,55.83
16/1/1959,55.81
19/1/1959,55.68
20/1/1959,55.72
21/1/1959,56.04
22/1/1959,55.97
23/1/1959,56
26/1/1959,55.77
27/1/1959,55.78
28/1/1959,55.16
29/1/1959,55.2
30/1/1959,55.42
2/2/1959,55.21
3/2/1959,55.28
4/2/1959,55.06
5/2/1959,54.81
6/2/1959,54.37
9/2/1959,53.58
10/2/1959,54.32
11/2/1959,54.35
12/2/1959,54
13/2/1959,54.42
16/2/1959,54.5
17/2/1959,54.29
18/2/1959,54.5
19/2/1959,55.02
20/2/1959,55.52
24/2/1959,55.48
25/2/1959,55.24
26/2/1959,55.34
27/2/1959,55.41
2/3/1959,55.73
3/3/1959,56.25
4/3/1959,56.35
5/3/1959,56.43
6/3/1959,56.21
9/3/1959,56.15
10/3/1959,56.31
11/3/1959,56.35
12/3/1959,56.6
13/3/1959,56.67
16/3/1959,56.06
17/3/1959,56.52
18/3/1959,56.39
19/3/1959,56.34
20/3/1959,56.39
23/3/1959,55.87
24/3/1959,55.96
25/3/1959,55.88
26/3/1959,55.76
30/3/1959,55.45
31/3/1959,55.44
1/4/1959,55.69
2/4/1959,56
3/4/1959,56.44
6/4/1959,56.6
7/4/1959,56.48
8/4/1959,56.21
9/4/1959,56.17
10/4/1959,56.22
13/4/1959,56.43
14/4/1959,56.71
15/4/1959,56.96
16/4/1959,57.43
17/4/1959,57.92
20/4/1959,58.17
21/4/1959,58.11
22/4/1959,57.73
23/4/1959,57.6
24/4/1959,57.96
27/4/1959,58.14
28/4/1959,57.92
29/4/1959,57.69
30/4/1959,57.59
1/5/1959,57.65
4/5/1959,57.65
5/5/1959,57.75
6/5/1959,57.61
7/5/1959,56.88
8/5/1959,57.32
11/5/1959,57.56
12/5/1959,57.65
13/5/1959,57.97
14/5/1959,58.37
15/5/1959,58.16
18/5/1959,58.15
19/5/1959,58.32
20/5/1959,58.09
21/5/1959,58.14
22/5/1959,58.33
25/5/1959,58.18
26/5/1959,58.09
27/5/1959,58.19
28/5/1959,58.39
29/5/1959,58.68
1/6/1959,58.63
2/6/1959,58.23
3/6/1959,58.25
4/6/1959,57.63
5/6/1959,57.51
8/6/1959,56.76
9/6/1959,56.36
10/6/1959,57.19
11/6/1959,57.25
12/6/1959,57.26
15/6/1959,56.99
16/6/1959,56.56
17/6/1959,57.09
18/6/1959,57.05
19/6/1959,57.13
22/6/1959,57.13
23/6/1959,57.12
24/6/1959,57.41
25/6/1959,57.73
26/6/1959,57.98
29/6/1959,58.37
30/6/1959,58.47
1/7/1959,58.97
2/7/1959,59.28
6/7/1959,59.65
7/7/1959,60.01
8/7/1959,60.03
9/7/1959,59.97
10/7/1959,59.91
13/7/1959,59.41
14/7/1959,59.55
15/7/1959,59.59
16/7/1959,59.41
17/7/1959,59.19
20/7/1959,58.91
21/7/1959,59.41
22/7/1959,59.61
23/7/1959,59.67
24/7/1959,59.65
27/7/1959,60.02
28/7/1959,60.32
29/7/1959,60.62
30/7/1959,60.5
31/7/1959,60.51
3/8/1959,60.71
4/8/1959,60.61
5/8/1959,60.3
6/8/1959,60.24
7/8/1959,59.87
10/8/1959,58.62
11/8/1959,59.39
12/8/1959,59.25
13/8/1959,59.15
14/8/1959,59.29
17/8/1959,59.17
18/8/1959,58.62
19/8/1959,58.27
20/8/1959,59.14
21/8/1959,59.08
24/8/1959,58.87
25/8/1959,58.99
26/8/1959,59.07
27/8/1959,59.64
28/8/1959,59.49
31/8/1959,59.6
1/9/1959,58.87
2/9/1959,58.92
3/9/1959,58.26
4/9/1959,58.54
8/9/1959,57.7
9/9/1959,57.29
10/9/1959,56.99
11/9/1959,57.41
14/9/1959,56.99
15/9/1959,56.68
16/9/1959,56.72
17/9/1959,56.41
18/9/1959,56.09
21/9/1959,55.27
22/9/1959,55.14
23/9/1959,55.82
24/9/1959,56.78
25/9/1959,56.73
28/9/1959,57.15
29/9/1959,57.51
30/9/1959,56.88
1/10/1959,56.94
2/10/1959,57.2
5/10/1959,57.14
6/10/1959,57.09
7/10/1959,56.94
8/10/1959,56.81
9/10/1959,57
12/10/1959,57.32
13/10/1959,57.16
14/10/1959,56.71
15/10/1959,56.87
16/10/1959,57.33
19/10/1959,57.01
20/10/1959,56.66
21/10/1959,56.55
22/10/1959,56
23/10/1959,56.56
26/10/1959,56.94
27/10/1959,57.42
28/10/1959,57.46
29/10/1959,57.41
30/10/1959,57.52
2/11/1959,57.41
4/11/1959,57.26
5/11/1959,57.32
6/11/1959,57.6
9/11/1959,57.5
10/11/1959,57.48
11/11/1959,57.49
12/11/1959,57.17
13/11/1959,56.85
16/11/1959,56.22
17/11/1959,56.38
18/11/1959,56.99
19/11/1959,56.94
20/11/1959,56.97
23/11/1959,57.08
24/11/1959,57.35
25/11/1959,57.44
27/11/1959,57.7
30/11/1959,58.28
1/12/1959,58.7
2/12/1959,58.6
3/12/1959,58.73
4/12/1959,58.85
7/12/1959,58.96
8/12/1959,59.34
9/12/1959,58.97
10/12/1959,59.02
11/12/1959,58.88
14/12/1959,59.04
15/12/1959,58.9
16/12/1959,58.97
17/12/1959,58.86
18/12/1959,59.14
21/12/1959,59.24
22/12/1959,59.14
23/12/1959,58.96
24/12/1959,59
28/12/1959,58.98
29/12/1959,59.3
30/12/1959,59.77
31/12/1959,59.89
4/1/1960,59.91
5/1/1960,60.39
6/1/1960,60.13
7/1/1960,59.69
8/1/1960,59.5
11/1/1960,58.77
12/1/1960,58.41
13/1/1960,58.08
14/1/1960,58.4
15/1/1960,58.38
18/1/1960,57.89
19/1/1960,57.27
20/1/1960,57.07
21/1/1960,57.21
22/1/1960,57.38
25/1/1960,56.78
26/1/1960,56.86
27/1/1960,56.72
28/1/1960,56.13
29/1/1960,55.61
1/2/1960,55.96
2/2/1960,56.82
3/2/1960,56.32
4/2/1960,56.27
5/2/1960,55.98
8/2/1960,55.32
9/2/1960,55.84
10/2/1960,55.49
11/2/1960,55.18
12/2/1960,55.46
15/2/1960,55.17
16/2/1960,54.73
17/2/1960,55.03
18/2/1960,55.8
19/2/1960,56.24
23/2/1960,55.94
